[18Dec2024 17:52:45.524] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.3.7, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[18Dec2024 17:52:45.528] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 21.0.5 by Microsoft; OS Linux arch amd64 version 6.5.0-1025-azure
[18Dec2024 17:52:46.002] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[18Dec2024 17:52:46.013] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.onLoad
[18Dec2024 17:52:46.014] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file URL: union:/workspaces/server/servidor_minecraft/mods/preview_OptiFine_1.20.1_HD_U_I6_pre6.jar%23124!/
[18Dec2024 17:52:46.021] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFine ZIP file: /workspaces/server/servidor_minecraft/mods/preview_OptiFine_1.20.1_HD_U_I6_pre6.jar
[18Dec2024 17:52:46.023] [main/INFO] [optifine.OptiFineTransformer/]: Target.PRE_CLASS is available
[18Dec2024 17:52:46.078] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/workspaces/server/servidor_minecraft/libraries/org/spongepowered/mixin/0.8.5/mixin-0.8.5.jar%2365!/ Service=ModLauncher Env=SERVER
[18Dec2024 17:52:46.088] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.initialize
[18Dec2024 17:52:46.383] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/fmlcore/1.20.1-47.3.7/fmlcore-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 17:52:46.384] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/javafmllanguage/1.20.1-47.3.7/javafmllanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 17:52:46.386] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/lowcodelanguage/1.20.1-47.3.7/lowcodelanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 17:52:46.387] [main/WARN] [net.minecraftforge.fml.loading.moddiscovery.ModFileParser/LOADING]: Mod file /workspaces/server/servidor_minecraft/libraries/net/minecraftforge/mclanguage/1.20.1-47.3.7/mclanguage-1.20.1-47.3.7.jar is missing mods.toml file
[18Dec2024 17:52:46.584] [main/INFO] [net.minecraftforge.fml.loading.moddiscovery.JarInJarDependencyLocator/]: Found 5 dependencies adding them to mods collection
[18Dec2024 17:52:47.101] [main/INFO] [optifine.OptiFineTransformationService/]: OptiFineTransformationService.transformers
[18Dec2024 17:52:47.111] [main/INFO] [optifine.OptiFineTransformer/]: Targets: 412
[18Dec2024 17:52:48.077] [main/INFO] [optifine.OptiFineTransformationService/]: additionalClassesLocator: [optifine., net.optifine.]
[18Dec2024 17:52:48.868] [main/INFO] [mixin/]: Compatibility level set to JAVA_17
[18Dec2024 17:52:49.007] [main/INFO] [mixin/]: Successfully loaded Mixin Connector [org.tlauncher.MixinConnector]
[18Dec2024 17:52:49.013] [main/INFO] [cpw.mods.modlauncher.LaunchServiceHandler/MODLAUNCHER]: Launching target 'forgeserver' with arguments []
[18Dec2024 17:52:49.205] [main/WARN] [mixin/]: Reference map 'coroutil.refmap.json' for coroutil.mixins.json could not be read. If this is a development environment you can ignore this message
[18Dec2024 17:52:49.206] [main/WARN] [mixin/]: Reference map 'mvs-forge-refmap.json' for mvs-forge.mixins.json could not be read. If this is a development environment you can ignore this message
[18Dec2024 17:52:49.210] [main/WARN] [mixin/]: Reference map 'cristellib-forge-refmap.json' for cristellib.mixins.json could not be read. If this is a development environment you can ignore this message
[18Dec2024 17:52:50.633] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER
[18Dec2024 17:52:50.645] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/player/AbstractClientPlayer (java.lang.RuntimeException: Attempted to load class net/minecraft/client/player/AbstractClientPlayer for invalid dist DEDICATED_SERVER)
[18Dec2024 17:52:50.645] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.player.AbstractClientPlayer was not found tlskincape-mixins.json:MixinAbstractPlayer
[18Dec2024 17:52:50.650] [main/ERROR] [net.minecraftforge.fml.loading.RuntimeDistCleaner/DISTXFORM]: Attempted to load class net/minecraft/client/gui/screens/TitleScreen for invalid dist DEDICATED_SERVER
[18Dec2024 17:52:50.650] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/gui/screens/TitleScreen (java.lang.RuntimeException: Attempted to load class net/minecraft/client/gui/screens/TitleScreen for invalid dist DEDICATED_SERVER)
[18Dec2024 17:52:50.651] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.gui.screens.TitleScreen was not found tlskincape-mixins.json:MixinMainMenu
[18Dec2024 17:52:50.652] [main/WARN] [mixin/]: Error loading class: net/minecraft/client/model/PlayerModel (java.lang.ClassNotFoundException: net.minecraft.client.model.PlayerModel)
[18Dec2024 17:52:50.652] [main/WARN] [mixin/]: @Mixin target net.minecraft.client.model.PlayerModel was not found tlskincape-mixins.json:MixinPlayerModel
[18Dec2024 17:52:50.722] [main/INFO] [MixinExtras|Service/]: Initializing MixinExtras via com.llamalad7.mixinextras.service.MixinExtrasServiceImpl(version=0.3.2).
[18Dec2024 17:53:00.665] [main/WARN] [mixin/]: @Inject(@At("INVOKE")) Shift.BY=2 on witherstormmod.mixins.json:MixinSwellGoal::handler$zci000$canUseInvoke exceeds the maximum allowed value: 0. Increase the value of maxShiftBy to suppress this warning.
[18Dec2024 17:53:04.228] [modloading-worker-0/INFO] [coroutil/]: forge loader environment detected
[18Dec2024 17:53:04.973] [modloading-worker-0/INFO] [net.minecraftforge.common.ForgeMod/FORGEMOD]: Forge mod loading, version 47.3.7, for MC 1.20.1 with MCP 20230612.114412
[18Dec2024 17:53:07.364] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_highland_fields was corrected from null to its default, true. 
[18Dec2024 17:53:07.364] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_hyacinth_deeps was corrected from null to its default, true. 
[18Dec2024 17:53:07.365] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_icy_desert was corrected from null to its default, true. 
[18Dec2024 17:53:07.365] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_icy_heights was corrected from null to its default, true. 
[18Dec2024 17:53:07.365] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_joshua_desert was corrected from null to its default, true. 
[18Dec2024 17:53:07.366] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_magnolia_woodland was corrected from null to its default, true. 
[18Dec2024 17:53:07.366] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_maple_forest was corrected from null to its default, true. 
[18Dec2024 17:53:07.366] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_marsh was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_mauve_hills was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_meadow was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_mountains was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_muddy_river was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_old_growth_bayou was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_orchard was corrected from null to its default, true. 
[18Dec2024 17:53:07.367] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_outback was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_pine_slopes was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_pine_taiga was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_poppy_fields was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_prairie was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_pumpkin_fields was corrected from null to its default, true. 
[18Dec2024 17:53:07.368] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_rainforest was corrected from null to its default, true. 
[18Dec2024 17:53:07.369] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_rocky_reef was corrected from null to its default, true. 
[18Dec2024 17:53:07.369] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_redwoods was corrected from null to its default, true. 
[18Dec2024 17:53:07.369] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_saguaro_desert was corrected from null to its default, true. 
[18Dec2024 17:53:07.369] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_shrubland was corrected from null to its default, true. 
[18Dec2024 17:53:07.370] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_silver_birch_forest was corrected from null to its default, true. 
[18Dec2024 17:53:07.370] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_sparse_rainforest was corrected from null to its default, true. 
[18Dec2024 17:53:07.370] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_sparse_redwoods was corrected from null to its default, true. 
[18Dec2024 17:53:07.370] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_spires was corrected from null to its default, true. 
[18Dec2024 17:53:07.371] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_steppe was corrected from null to its default, true. 
[18Dec2024 17:53:07.371] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_temperate_grove was corrected from null to its default, true. 
[18Dec2024 17:53:07.372] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_towering_cliffs was corrected from null to its default, true. 
[18Dec2024 17:53:07.372] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_tropical_river was corrected from null to its default, true. 
[18Dec2024 17:53:07.372] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_tropics was corrected from null to its default, true. 
[18Dec2024 17:53:07.372] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_willow_forest was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_ancient_delta was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_bioshroom_caves was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_prismachasm was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_redstone_caves was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_scorching_caves was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_blackstone_basin was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_glistering_meadow was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_infernal_holt was corrected from null to its default, true. 
[18Dec2024 17:53:07.373] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_mycotoxic_undergrowth was corrected from null to its default, true. 
[18Dec2024 17:53:07.374] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key biome_toggles.toggle_redstone_hell was corrected from null to its default, true. 
[18Dec2024 17:53:07.374] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgen_options was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 17:53:07.375] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key worldgen_options.toggle_custom_dirt was corrected from null to its default, true. 
[18Dec2024 17:53:07.375] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client_options was corrected from null to its default, SimpleCommentedConfig:{}. 
[18Dec2024 17:53:07.375] [main/WARN] [net.minecraftforge.common.ForgeConfigSpec/CORE]: Incorrect key client_options.toggle_mauve_leaves_particles was corrected from null to its default, true. 
